,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25156,30.0,male,High School,96727.0,6,OWN,8000.0,PERSONAL,15.05,0.08,5.0,660.0,Yes,0.0
22348,29.0,female,Bachelor,43269.0,7,RENT,7000.0,MEDICAL,8.88,0.16,5.0,,Yes,0.0
16681,24.0,male,Associate,65759.0,3,RENT,5500.0,DEBTCONSOLIDATION,8.07,0.08,3.0,641.0,Yes,0.0
35934,23.0,female,Bachelor,96845.0,2,MORTGAGE,2000.0,MEDICAL,10.33,0.02,4.0,,Yes,0.0
13788,23.0,female,Associate,116119.0,0,MORTGAGE,7000.0,PERSONAL,5.79,0.06,3.0,585.0,No,0.0
24185,28.0,male,Bachelor,85013.0,9,MORTGAGE,4000.0,MEDICAL,6.39,0.05,8.0,,No,0.0
22917,28.0,female,,38244.0,5,RENT,8000.0,DEBTCONSOLIDATION,7.29,0.21,10.0,610.0,No,0.0
11678,23.0,female,Master,71470.0,1,MORTGAGE,,MEDICAL,8.59,0.07,3.0,667.0,No,1.0
24445,,female,High School,64368.0,6,RENT,10000.0,EDUCATION,10.25,0.16,5.0,660.0,Yes,0.0
35091,26.0,male,High School,61058.0,2,MORTGAGE,3538.0,PERSONAL,8.78,0.06,6.0,629.0,No,0.0
20568,30.0,male,,123174.0,6,RENT,10000.0,HOMEIMPROVEMENT,6.03,0.08,8.0,601.0,No,0.0
11408,25.0,male,Bachelor,72972.0,1,RENT,10000.0,HOMEIMPROVEMENT,7.14,0.14,4.0,551.0,Yes,0.0
27907,32.0,male,Bachelor,56045.0,11,RENT,1800.0,EDUCATION,11.58,0.03,8.0,676.0,No,0.0
4582,24.0,female,Bachelor,50822.0,2,MORTGAGE,8500.0,EDUCATION,7.14,0.17,4.0,612.0,No,0.0
25007,28.0,female,,96946.0,8,OWN,15000.0,PERSONAL,11.01,0.15,10.0,672.0,Yes,0.0
3674,26.0,female,High School,18042.0,4,RENT,4000.0,VENTURE,11.01,0.22,3.0,629.0,No,1.0
20406,29.0,female,Associate,49256.0,8,MORTGAGE,4000.0,DEBTCONSOLIDATION,14.35,0.08,6.0,620.0,No,0.0
17550,24.0,male,Bachelor,36332.0,2,MORTGAGE,11000.0,VENTURE,11.71,0.3,2.0,634.0,Yes,0.0
2919,24.0,male,Master,108402.0,3,RENT,3000.0,PERSONAL,10.25,0.03,3.0,626.0,Yes,0.0
14279,22.0,male,Associate,97151.0,0,RENT,14400.0,PERSONAL,11.71,0.15,2.0,622.0,No,0.0
6272,21.0,,Master,38213.0,0,RENT,6000.0,DEBTCONSOLIDATION,16.89,0.16,3.0,710.0,No,1.0
42778,24.0,female,High School,77729.0,2,MORTGAGE,5000.0,DEBTCONSOLIDATION,15.62,0.06,3.0,548.0,No,1.0
39332,33.0,female,High School,67043.0,10,MORTGAGE,8000.0,PERSONAL,11.14,0.12,9.0,616.0,Yes,0.0
16239,,male,,29542.0,1,MORTGAGE,7000.0,HOMEIMPROVEMENT,10.38,0.24,4.0,628.0,No,0.0
37513,23.0,male,Associate,84629.0,0,MORTGAGE,3477.0,EDUCATION,6.08,0.04,4.0,638.0,No,0.0
39629,28.0,,Associate,58069.0,6,RENT,12000.0,MEDICAL,11.33,0.21,7.0,546.0,Yes,0.0
42665,27.0,male,High School,41795.0,5,RENT,4000.0,MEDICAL,15.22,0.1,7.0,656.0,No,1.0
26808,35.0,female,Master,137682.0,12,MORTGAGE,7000.0,EDUCATION,11.49,0.05,10.0,620.0,Yes,0.0
17259,26.0,male,Bachelor,35704.0,1,RENT,15000.0,MEDICAL,10.0,0.42,3.0,609.0,No,1.0
256,23.0,male,Master,18831.0,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.01,0.32,4.0,667.0,No,1.0
9750,25.0,male,High School,180796.0,3,RENT,8750.0,HOMEIMPROVEMENT,7.74,0.05,4.0,654.0,Yes,0.0
25912,28.0,female,Bachelor,82636.0,5,MORTGAGE,24500.0,MEDICAL,18.3,0.3,6.0,692.0,No,
10885,23.0,,Bachelor,85198.0,3,MORTGAGE,6000.0,PERSONAL,7.51,0.07,2.0,651.0,Yes,0.0
8740,24.0,female,Associate,72831.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.71,0.14,2.0,608.0,Yes,0.0
24213,27.0,male,,66656.0,3,MORTGAGE,11000.0,MEDICAL,15.33,0.17,10.0,557.0,No,1.0
9982,25.0,male,Bachelor,79052.0,4,MORTGAGE,5000.0,PERSONAL,7.29,0.06,4.0,585.0,No,0.0
30060,36.0,male,,70521.0,15,RENT,5000.0,VENTURE,6.62,0.07,16.0,627.0,Yes,0.0
16342,26.0,male,High School,151118.0,6,MORTGAGE,10200.0,PERSONAL,7.49,0.07,2.0,538.0,Yes,0.0
20870,32.0,male,Master,68159.0,11,RENT,,MEDICAL,15.05,0.13,6.0,675.0,No,1.0
22000,32.0,female,High School,73017.0,9,RENT,7000.0,HOMEIMPROVEMENT,7.51,0.1,8.0,467.0,Yes,0.0
40334,24.0,female,Bachelor,55111.0,2,RENT,12000.0,EDUCATION,11.07,0.22,3.0,581.0,Yes,0.0
18254,28.0,male,Bachelor,125622.0,4,RENT,24000.0,EDUCATION,16.69,0.19,5.0,694.0,Yes,0.0
28369,32.0,male,Bachelor,102923.0,11,MORTGAGE,9000.0,PERSONAL,9.32,0.09,10.0,599.0,No,0.0
27524,27.0,male,Associate,176260.0,5,MORTGAGE,5500.0,MEDICAL,5.42,0.03,6.0,634.0,No,0.0
1979,23.0,male,Associate,55172.0,4,RENT,2100.0,VENTURE,11.48,0.04,4.0,594.0,Yes,0.0
33155,28.0,,Associate,79434.0,7,RENT,10000.0,DEBTCONSOLIDATION,10.85,0.13,6.0,562.0,Yes,0.0
31084,46.0,female,High School,75533.0,22,RENT,10000.0,MEDICAL,9.63,0.13,13.0,683.0,No,1.0
31855,36.0,male,Associate,92453.0,9,RENT,16000.0,MEDICAL,8.94,0.17,12.0,651.0,No,0.0
28881,31.0,male,Master,29658.0,8,RENT,3000.0,PERSONAL,7.49,0.1,8.0,640.0,Yes,0.0
38107,24.0,male,High School,43356.0,1,RENT,3500.0,EDUCATION,11.54,0.08,3.0,629.0,Yes,0.0
16679,22.0,male,Bachelor,91015.0,2,MORTGAGE,9000.0,VENTURE,6.99,0.1,3.0,616.0,Yes,0.0
18133,27.0,male,Associate,124525.0,4,RENT,25000.0,VENTURE,12.73,0.2,10.0,,No,0.0
22900,28.0,male,Master,72909.0,7,MORTGAGE,3000.0,MEDICAL,12.53,0.04,10.0,604.0,Yes,0.0
32033,36.0,male,Master,75993.0,14,MORTGAGE,2400.0,PERSONAL,7.49,0.03,14.0,686.0,Yes,0.0
35268,24.0,male,Associate,54390.0,3,OWN,17000.0,HOMEIMPROVEMENT,8.58,0.31,2.0,639.0,No,0.0
7338,26.0,female,Master,55517.0,1,RENT,6500.0,MEDICAL,10.99,0.12,4.0,661.0,Yes,0.0
21548,,female,Associate,38493.0,4,RENT,6000.0,MEDICAL,9.63,0.16,8.0,586.0,Yes,0.0
35238,28.0,male,High School,77789.0,6,MORTGAGE,3086.0,EDUCATION,8.62,0.04,6.0,655.0,Yes,
28588,30.0,male,High School,64463.0,7,RENT,2400.0,PERSONAL,9.62,0.04,7.0,643.0,Yes,0.0
18018,27.0,female,Bachelor,241057.0,4,MORTGAGE,10000.0,EDUCATION,7.51,0.04,10.0,666.0,Yes,0.0
21782,32.0,male,Associate,65756.0,5,RENT,6000.0,HOMEIMPROVEMENT,15.95,0.09,7.0,540.0,No,1.0
19463,34.0,male,Associate,59084.0,12,RENT,3000.0,VENTURE,11.83,0.05,10.0,672.0,No,0.0
378,23.0,female,High School,75928.0,4,RENT,24250.0,EDUCATION,10.62,0.32,4.0,528.0,No,1.0
26053,27.0,male,High School,74401.0,8,RENT,13000.0,PERSONAL,10.59,0.17,8.0,635.0,No,1.0
34417,33.0,female,Associate,44087.0,9,RENT,5000.0,VENTURE,9.14,0.11,10.0,683.0,Yes,0.0
28796,34.0,female,Bachelor,576874.0,12,MORTGAGE,14000.0,PERSONAL,14.61,0.02,9.0,698.0,No,0.0
124,26.0,male,Bachelor,270870.0,5,RENT,3000.0,EDUCATION,9.32,0.01,4.0,681.0,No,0.0
22321,34.0,female,Associate,35704.0,12,RENT,7000.0,MEDICAL,9.32,0.2,10.0,675.0,Yes,0.0
1722,21.0,male,Associate,58638.0,0,RENT,1800.0,DEBTCONSOLIDATION,13.35,0.03,2.0,701.0,Yes,0.0
42944,27.0,female,Associate,39216.0,5,RENT,15000.0,EDUCATION,11.4,0.38,7.0,596.0,No,
11955,,female,Master,32242.0,1,RENT,11200.0,PERSONAL,16.89,0.35,3.0,562.0,No,1.0
41088,41.0,female,High School,114932.0,18,MORTGAGE,5000.0,MEDICAL,11.4,0.04,16.0,687.0,Yes,0.0
5997,22.0,male,Bachelor,58543.0,1,MORTGAGE,3000.0,PERSONAL,11.01,0.05,3.0,621.0,Yes,0.0
1657,24.0,female,Master,18313.0,1,RENT,1600.0,PERSONAL,18.25,0.09,3.0,646.0,No,1.0
19148,27.0,male,High School,46980.0,6,RENT,2400.0,MEDICAL,10.65,0.05,6.0,644.0,No,0.0
25656,30.0,female,Associate,121037.0,11,RENT,12000.0,DEBTCONSOLIDATION,7.88,0.1,9.0,586.0,Yes,0.0
38492,38.0,male,High School,87463.0,14,MORTGAGE,4069.0,VENTURE,9.55,0.05,11.0,610.0,No,0.0
22650,32.0,,Master,69160.0,9,OWN,12000.0,PERSONAL,14.96,0.17,10.0,685.0,No,0.0
16661,26.0,male,Bachelor,55096.0,2,RENT,6000.0,MEDICAL,7.49,0.11,3.0,639.0,Yes,0.0
6660,26.0,female,Master,60777.0,5,MORTGAGE,15000.0,VENTURE,10.37,0.25,2.0,719.0,No,0.0
5188,23.0,female,High School,100531.0,0,RENT,9000.0,DEBTCONSOLIDATION,10.59,0.09,4.0,579.0,Yes,0.0
43466,38.0,female,Doctorate,18772.0,16,RENT,3000.0,EDUCATION,9.82,0.16,13.0,719.0,No,1.0
1356,26.0,male,Associate,36677.0,1,RENT,1000.0,EDUCATION,9.63,0.03,3.0,514.0,Yes,0.0
16392,23.0,female,Associate,72874.0,0,MORTGAGE,7000.0,PERSONAL,6.54,0.1,2.0,688.0,Yes,0.0
20434,35.0,female,Doctorate,21310.0,15,RENT,4750.0,MEDICAL,9.32,0.22,6.0,591.0,No,1.0
7787,21.0,male,Bachelor,45531.0,2,RENT,7000.0,DEBTCONSOLIDATION,10.99,0.15,3.0,660.0,Yes,0.0
44755,23.0,female,Associate,79930.0,1,RENT,20000.0,MEDICAL,13.79,0.25,2.0,,No,1.0
31282,37.0,female,Associate,102699.0,19,MORTGAGE,5600.0,VENTURE,5.42,0.05,13.0,593.0,Yes,0.0
8469,24.0,male,Bachelor,93041.0,3,RENT,7600.0,HOMEIMPROVEMENT,12.61,0.08,2.0,644.0,No,0.0
5107,24.0,male,Bachelor,67890.0,0,RENT,9000.0,PERSONAL,7.29,0.13,2.0,548.0,Yes,0.0
16494,26.0,male,Master,72791.0,3,RENT,24000.0,VENTURE,7.9,0.33,2.0,,No,1.0
44394,27.0,female,,66875.0,5,RENT,20000.0,DEBTCONSOLIDATION,12.46,0.3,6.0,682.0,No,1.0
37753,23.0,male,Bachelor,43965.0,2,MORTGAGE,,HOMEIMPROVEMENT,14.29,0.13,3.0,672.0,Yes,0.0
15619,25.0,male,,180888.0,7,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.01,0.07,4.0,595.0,Yes,0.0
13371,25.0,male,,94672.0,0,MORTGAGE,9000.0,VENTURE,11.78,0.1,2.0,644.0,No,1.0
17168,25.0,male,High School,62701.0,4,MORTGAGE,13800.0,EDUCATION,10.38,0.22,4.0,634.0,Yes,0.0
42491,21.0,male,Master,9605.0,0,RENT,2522.0,MEDICAL,12.7,0.26,3.0,705.0,No,1.0
16136,24.0,female,,57192.0,1,MORTGAGE,12000.0,DEBTCONSOLIDATION,6.99,0.21,3.0,627.0,Yes,0.0
18096,30.0,female,High School,217126.0,7,MORTGAGE,28000.0,VENTURE,14.91,0.13,5.0,552.0,Yes,0.0
31446,40.0,male,Associate,132788.0,16,RENT,13000.0,HOMEIMPROVEMENT,9.91,0.1,17.0,630.0,Yes,0.0
26269,27.0,male,Associate,121113.0,4,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.03,0.1,6.0,579.0,Yes,0.0
3232,25.0,,High School,44100.0,0,MORTGAGE,5300.0,MEDICAL,7.49,0.12,3.0,574.0,Yes,0.0
40679,24.0,female,Bachelor,52801.0,5,RENT,5000.0,EDUCATION,12.47,0.09,4.0,,Yes,0.0
21424,30.0,male,High School,58634.0,10,MORTGAGE,8500.0,PERSONAL,7.49,0.14,8.0,693.0,Yes,0.0
6223,21.0,male,Associate,36040.0,0,RENT,6000.0,HOMEIMPROVEMENT,10.62,0.17,3.0,636.0,No,1.0
8187,22.0,male,Associate,68228.0,0,MORTGAGE,4750.0,PERSONAL,7.14,0.07,2.0,641.0,No,0.0
11740,24.0,male,High School,89871.0,0,RENT,10000.0,HOMEIMPROVEMENT,14.54,0.11,2.0,660.0,No,1.0
32121,37.0,female,Bachelor,78886.0,12,RENT,9000.0,EDUCATION,6.91,0.11,14.0,686.0,Yes,0.0
4000,23.0,male,Master,66878.0,0,RENT,4000.0,MEDICAL,10.99,0.06,2.0,707.0,No,0.0
32913,27.0,male,,162963.0,3,MORTGAGE,10000.0,VENTURE,15.29,0.06,4.0,614.0,Yes,
565,25.0,female,,120885.0,4,RENT,21000.0,PERSONAL,16.49,0.17,3.0,637.0,No,1.0
33886,33.0,male,High School,49069.0,9,MORTGAGE,14000.0,VENTURE,6.94,0.29,8.0,625.0,No,0.0
32646,30.0,male,Bachelor,89657.0,8,MORTGAGE,1200.0,HOMEIMPROVEMENT,9.25,0.01,7.0,631.0,No,0.0
16047,26.0,male,Master,79035.0,5,MORTGAGE,10950.0,VENTURE,7.88,0.14,2.0,660.0,No,0.0
26743,29.0,female,Bachelor,133050.0,11,MORTGAGE,12000.0,MEDICAL,10.36,0.09,6.0,600.0,No,0.0
20874,29.0,male,Bachelor,53967.0,9,MORTGAGE,5500.0,EDUCATION,10.99,0.1,7.0,661.0,Yes,0.0
27704,33.0,female,Master,190978.0,10,MORTGAGE,15000.0,PERSONAL,16.32,0.08,5.0,633.0,No,1.0
19759,35.0,male,High School,52456.0,10,RENT,3500.0,PERSONAL,7.74,0.07,8.0,604.0,Yes,0.0
44459,24.0,female,High School,66064.0,1,RENT,4000.0,MEDICAL,14.95,0.06,3.0,,No,1.0
39610,37.0,male,Bachelor,51934.0,14,MORTGAGE,8330.0,PERSONAL,12.17,0.16,14.0,,Yes,0.0
4246,22.0,female,Associate,48818.0,0,MORTGAGE,4800.0,PERSONAL,11.01,0.1,2.0,635.0,No,0.0
31959,38.0,male,Doctorate,98276.0,17,MORTGAGE,11000.0,HOMEIMPROVEMENT,10.36,0.11,14.0,682.0,Yes,0.0
21861,27.0,male,Associate,60969.0,3,OWN,,MEDICAL,12.53,0.15,8.0,544.0,Yes,0.0
12179,24.0,female,Bachelor,32293.0,1,RENT,12000.0,MEDICAL,7.9,0.37,2.0,632.0,No,1.0
18217,29.0,male,Associate,192550.0,6,RENT,15000.0,DEBTCONSOLIDATION,13.04,0.08,5.0,655.0,Yes,0.0
32195,39.0,male,Associate,88452.0,15,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.51,0.11,13.0,641.0,Yes,0.0
5194,24.0,male,Bachelor,102854.0,0,RENT,9000.0,MEDICAL,13.92,0.09,4.0,591.0,Yes,0.0
772,24.0,female,High School,101201.0,6,RENT,20000.0,EDUCATION,13.48,0.2,3.0,569.0,No,0.0
38888,28.0,female,Associate,70280.0,6,MORTGAGE,12000.0,EDUCATION,8.99,0.17,7.0,606.0,No,0.0
24618,30.0,female,,77577.0,6,RENT,10000.0,DEBTCONSOLIDATION,11.99,0.13,6.0,697.0,No,0.0
36876,31.0,male,Associate,98263.0,12,MORTGAGE,7197.0,EDUCATION,9.69,0.07,8.0,541.0,Yes,0.0
27687,34.0,female,High School,199101.0,8,MORTGAGE,12000.0,VENTURE,6.62,0.06,7.0,643.0,Yes,0.0
44649,,male,Master,78181.0,8,RENT,16000.0,DEBTCONSOLIDATION,15.57,0.2,5.0,,No,1.0
21664,27.0,male,High School,61060.0,4,MORTGAGE,2100.0,EDUCATION,9.91,0.03,6.0,552.0,Yes,0.0
38983,37.0,female,High School,61027.0,13,MORTGAGE,16000.0,VENTURE,9.94,0.26,11.0,694.0,No,0.0
6848,24.0,male,Master,60977.0,2,MORTGAGE,6000.0,HOMEIMPROVEMENT,9.63,0.1,3.0,646.0,No,0.0
9366,21.0,female,Bachelor,67517.0,0,MORTGAGE,5000.0,HOMEIMPROVEMENT,14.27,0.07,4.0,679.0,No,1.0
20295,32.0,female,High School,94382.0,11,RENT,4000.0,MEDICAL,9.88,0.04,6.0,569.0,No,0.0
35482,27.0,male,High School,144916.0,4,RENT,11040.0,EDUCATION,12.59,0.08,7.0,610.0,Yes,0.0
40509,26.0,male,High School,138811.0,1,MORTGAGE,18107.0,EDUCATION,8.26,0.13,4.0,586.0,No,0.0
17951,31.0,male,Bachelor,147383.0,11,RENT,25600.0,EDUCATION,15.96,0.17,7.0,667.0,Yes,0.0
26362,28.0,female,High School,120597.0,6,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.88,0.1,8.0,535.0,Yes,0.0
6006,,female,,85424.0,3,RENT,5600.0,MEDICAL,7.9,0.07,4.0,,No,0.0
9999,23.0,male,Associate,79714.0,0,RENT,9200.0,MEDICAL,11.86,0.12,2.0,541.0,Yes,0.0
29724,39.0,male,Associate,51416.0,13,RENT,11000.0,PERSONAL,13.55,0.21,12.0,597.0,No,1.0
40212,25.0,male,Associate,64528.0,1,MORTGAGE,8000.0,EDUCATION,6.19,0.12,2.0,,Yes,0.0
33499,,male,High School,35590.0,22,OWN,11932.0,VENTURE,11.01,0.34,15.0,658.0,Yes,0.0
37079,29.0,female,High School,64019.0,7,MORTGAGE,5000.0,DEBTCONSOLIDATION,12.78,0.08,8.0,698.0,Yes,0.0
23140,27.0,male,Doctorate,72966.0,7,MORTGAGE,5000.0,PERSONAL,7.88,0.07,5.0,675.0,Yes,0.0
5602,25.0,female,High School,94421.0,6,RENT,5000.0,DEBTCONSOLIDATION,7.66,0.05,3.0,647.0,No,0.0
43434,24.0,female,Associate,74599.0,2,RENT,19700.0,MEDICAL,14.79,0.26,3.0,650.0,No,1.0
1627,24.0,male,Bachelor,63022.0,4,RENT,1500.0,HOMEIMPROVEMENT,12.61,0.02,2.0,592.0,Yes,0.0
6591,23.0,male,High School,60972.0,2,RENT,6000.0,DEBTCONSOLIDATION,11.49,0.1,3.0,672.0,No,0.0
15978,25.0,male,Master,78986.0,3,RENT,4800.0,PERSONAL,13.49,0.06,4.0,658.0,Yes,0.0
6530,24.0,,High School,61040.0,2,MORTGAGE,22800.0,PERSONAL,17.27,0.37,2.0,604.0,Yes,0.0
28393,27.0,female,Master,48999.0,5,MORTGAGE,8000.0,HOMEIMPROVEMENT,14.72,0.16,7.0,650.0,Yes,0.0
26498,32.0,male,Bachelor,121005.0,10,RENT,14400.0,EDUCATION,13.35,0.12,7.0,656.0,Yes,0.0
36416,28.0,male,Master,58658.0,5,RENT,12000.0,MEDICAL,11.47,0.2,7.0,723.0,No,0.0
44167,25.0,female,Master,94258.0,2,RENT,10000.0,EDUCATION,14.53,0.11,5.0,608.0,No,1.0
38456,33.0,female,Doctorate,80786.0,14,MORTGAGE,10000.0,MEDICAL,10.79,0.12,7.0,683.0,No,0.0
8386,22.0,male,High School,69934.0,0,MORTGAGE,21000.0,MEDICAL,11.48,0.3,3.0,642.0,Yes,0.0
41802,22.0,male,Associate,60836.0,0,RENT,6000.0,PERSONAL,10.7,0.1,2.0,662.0,No,0.0
27394,29.0,male,Associate,166713.0,7,MORTGAGE,25000.0,EDUCATION,13.06,0.15,10.0,610.0,Yes,0.0
722,21.0,male,Associate,26112.0,0,MORTGAGE,4500.0,HOMEIMPROVEMENT,11.01,0.17,2.0,608.0,No,1.0
43841,26.0,female,High School,53886.0,3,RENT,12000.0,MEDICAL,18.33,0.22,3.0,653.0,No,1.0
22952,,female,High School,44409.0,9,RENT,8000.0,PERSONAL,8.49,0.18,8.0,565.0,Yes,0.0
37669,26.0,,Associate,157354.0,4,MORTGAGE,,DEBTCONSOLIDATION,11.56,0.16,5.0,680.0,No,0.0
3481,26.0,male,Bachelor,58526.0,1,RENT,10700.0,EDUCATION,9.63,0.18,4.0,660.0,No,0.0
31813,45.0,male,High School,107204.0,22,RENT,15000.0,HOMEIMPROVEMENT,14.83,0.14,12.0,658.0,Yes,0.0
25490,,male,High School,51467.0,7,RENT,3000.0,EDUCATION,8.94,0.06,5.0,621.0,Yes,0.0
934,21.0,male,Associate,29833.0,0,MORTGAGE,3000.0,VENTURE,7.9,0.1,4.0,642.0,Yes,0.0
21612,,male,Associate,38493.0,5,RENT,6000.0,PERSONAL,6.62,0.16,10.0,567.0,No,1.0
13356,23.0,male,High School,73161.0,2,RENT,2750.0,EDUCATION,15.23,0.04,4.0,599.0,Yes,0.0
8495,26.0,female,Master,36579.0,7,RENT,7750.0,MEDICAL,9.62,0.21,4.0,709.0,No,0.0
11799,24.0,female,Bachelor,91967.0,3,MORTGAGE,13500.0,VENTURE,8.49,0.15,4.0,692.0,No,0.0
389,25.0,male,Bachelor,192914.0,0,OWN,15000.0,VENTURE,11.14,0.08,4.0,614.0,Yes,
8066,25.0,male,Bachelor,61375.0,0,RENT,7200.0,PERSONAL,8.49,0.12,2.0,631.0,Yes,0.0
534,25.0,male,High School,73404.0,4,RENT,21450.0,EDUCATION,7.29,0.29,4.0,671.0,No,1.0
38106,25.0,male,Associate,36594.0,0,RENT,7000.0,MEDICAL,9.59,0.19,3.0,632.0,Yes,0.0
27343,33.0,male,Bachelor,162938.0,10,MORTGAGE,,DEBTCONSOLIDATION,7.9,0.07,7.0,669.0,Yes,0.0
16385,24.0,,Bachelor,87488.0,2,MORTGAGE,,DEBTCONSOLIDATION,7.88,0.09,3.0,683.0,Yes,0.0
31399,39.0,male,Associate,111420.0,18,MORTGAGE,3350.0,HOMEIMPROVEMENT,5.42,0.03,11.0,641.0,Yes,0.0
17524,23.0,male,High School,72969.0,0,MORTGAGE,7000.0,EDUCATION,12.99,0.1,2.0,630.0,Yes,0.0
11165,24.0,female,Bachelor,68142.0,1,MORTGAGE,4900.0,MEDICAL,15.95,0.07,4.0,536.0,No,1.0
18512,27.0,male,High School,21275.0,3,RENT,1000.0,VENTURE,7.29,0.05,5.0,673.0,Yes,0.0
41172,23.0,male,Bachelor,126877.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,15.17,0.12,4.0,605.0,Yes,0.0
29454,48.0,male,High School,41204.0,22,RENT,1500.0,HOMEIMPROVEMENT,14.74,0.04,11.0,627.0,No,1.0
171,21.0,male,Associate,72843.0,0,RENT,25000.0,EDUCATION,10.99,0.34,4.0,718.0,No,1.0
20049,28.0,male,High School,46545.0,4,OWN,6425.0,VENTURE,5.42,0.14,8.0,643.0,Yes,0.0
24374,32.0,male,Master,87257.0,13,MORTGAGE,24000.0,DEBTCONSOLIDATION,6.92,0.28,8.0,674.0,Yes,0.0
34622,31.0,male,Bachelor,120940.0,10,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.99,0.06,10.0,666.0,Yes,0.0
2120,25.0,male,Associate,36935.0,2,MORTGAGE,11500.0,PERSONAL,8.59,0.31,4.0,605.0,Yes,0.0
33553,36.0,male,Bachelor,105333.0,10,RENT,15000.0,HOMEIMPROVEMENT,12.43,0.14,11.0,694.0,Yes,0.0
22523,28.0,female,Bachelor,68393.0,2,RENT,7200.0,VENTURE,11.28,0.11,8.0,549.0,Yes,0.0
32484,66.0,,Associate,99448.0,43,MORTGAGE,28000.0,PERSONAL,7.9,0.28,20.0,711.0,No,0.0
18687,33.0,male,Bachelor,86165.0,11,RENT,16500.0,EDUCATION,14.72,0.19,6.0,648.0,No,0.0
40669,25.0,female,High School,90882.0,5,RENT,4810.0,EDUCATION,14.99,0.05,3.0,564.0,No,0.0
34245,29.0,male,,67065.0,7,RENT,4000.0,MEDICAL,10.99,0.06,6.0,586.0,Yes,0.0
39161,30.0,male,Bachelor,56185.0,4,MORTGAGE,6000.0,PERSONAL,10.53,0.11,7.0,675.0,No,0.0
41080,24.0,female,High School,96941.0,3,MORTGAGE,5000.0,PERSONAL,6.12,0.05,3.0,643.0,No,0.0
6785,25.0,female,,28250.0,2,RENT,7000.0,DEBTCONSOLIDATION,12.49,0.25,4.0,517.0,No,1.0
3496,23.0,male,Master,37104.0,0,RENT,10625.0,EDUCATION,6.92,0.29,2.0,643.0,No,1.0
10076,21.0,male,Bachelor,25359.0,0,RENT,9500.0,VENTURE,8.9,0.37,4.0,622.0,No,1.0
44380,26.0,male,Associate,86546.0,3,RENT,2351.0,MEDICAL,16.74,0.03,4.0,672.0,No,1.0
2945,22.0,female,Bachelor,20983.0,0,RENT,3050.0,EDUCATION,9.91,0.15,3.0,,No,1.0
11100,22.0,male,Associate,51076.0,3,RENT,10000.0,MEDICAL,16.32,0.2,4.0,647.0,No,1.0
14776,24.0,male,Associate,139367.0,2,MORTGAGE,15000.0,VENTURE,6.03,0.11,2.0,557.0,No,0.0
29578,,female,Bachelor,39535.0,13,MORTGAGE,5000.0,EDUCATION,8.88,0.13,13.0,688.0,No,0.0
11515,26.0,male,Bachelor,91064.0,4,MORTGAGE,12500.0,HOMEIMPROVEMENT,5.99,0.14,2.0,588.0,No,0.0
36768,26.0,female,Associate,62120.0,6,RENT,2102.0,DEBTCONSOLIDATION,7.68,0.03,6.0,589.0,Yes,0.0
26731,31.0,male,Bachelor,132871.0,11,MORTGAGE,6000.0,MEDICAL,7.4,0.05,6.0,671.0,No,0.0
40231,26.0,female,Bachelor,58472.0,3,MORTGAGE,9838.0,EDUCATION,8.9,0.17,5.0,583.0,Yes,0.0
16401,26.0,male,,78008.0,3,MORTGAGE,8000.0,DEBTCONSOLIDATION,12.17,0.1,2.0,621.0,No,1.0
18789,34.0,,High School,32818.0,13,OWN,4400.0,MEDICAL,10.59,0.13,8.0,,No,0.0
41032,28.0,male,High School,45626.0,7,RENT,6483.0,MEDICAL,11.01,0.14,8.0,563.0,Yes,0.0
16696,26.0,female,High School,49306.0,4,RENT,12000.0,MEDICAL,7.51,0.24,2.0,579.0,Yes,0.0
44495,24.0,female,Master,52899.0,4,RENT,18000.0,MEDICAL,15.63,0.34,2.0,,No,1.0
31331,41.0,male,High School,106476.0,23,MORTGAGE,4000.0,HOMEIMPROVEMENT,7.14,0.04,17.0,633.0,No,0.0
8332,22.0,male,Associate,62262.0,0,RENT,7500.0,PERSONAL,5.99,0.12,2.0,,Yes,0.0
23025,27.0,male,Associate,72853.0,1,MORTGAGE,10000.0,PERSONAL,7.49,0.14,7.0,533.0,Yes,0.0
4186,23.0,male,High School,28977.0,2,RENT,4500.0,MEDICAL,17.99,0.16,3.0,584.0,No,1.0
11765,22.0,,High School,91593.0,0,MORTGAGE,12000.0,VENTURE,11.01,0.13,4.0,648.0,No,0.0
15904,26.0,male,Bachelor,379348.0,1,MORTGAGE,12000.0,DEBTCONSOLIDATION,13.47,0.03,3.0,624.0,No,0.0
25113,27.0,male,High School,97290.0,7,MORTGAGE,14500.0,HOMEIMPROVEMENT,10.75,0.15,6.0,644.0,Yes,0.0
32724,30.0,female,Associate,41777.0,7,RENT,4000.0,VENTURE,11.13,0.1,9.0,649.0,Yes,0.0
